AIRPORT_ID,LATITUDE,LONGITUDE
11615,41.67666667,-70.95777778
11616,38.05527778,-97.27611111
11616,38.05833333,-97.27444444
11616,38.05694444,-97.27527778
11617,35.07361111,-77.0425
11617,35.07361111,-77.0425
11617,35.07305556,-77.04305556
11617,35.07305556,-77.04277778
11617,35.07305556,-77.04305556
11617,35.07277778,-77.04305556
11618,40.69583333,-74.17166667
11618,40.6925,-74.16861111
11619,58.42083333,-135.4472222
11619,58.42083333,-135.4472222
11620,50.73416667,-3.42166667
11620,50.73444444,-3.41388889
11620,50.73416667,-3.41388889
11621,23.46666667,-75.78166667
11621,23.46638889,-75.78194444
11622,15.12916667,-10.57083333
11622,15.12305556,-10.56833333
11623,5.3175,-72.38722222
11623,5.31916667,-72.38388889
11623,5.31916667,-72.38416667
11624,24.55555556,-81.75972222
11624,24.55611111,-81.75944444
11625,-34.82,-58.53388889
11625,-34.82222222,-58.53583333
11625,-34.82361111,-58.52861111
11626,38.60833333,39.29166667
11626,38.60222222,39.28694444
11626,38.59777778,39.28138889
11627,33.57611111,-117.1280556
11627,33.57416667,-117.1283333
11628,51.27583333,-0.77638889
11628,51.28,-0.76333333
11628,51.27527778,-0.7775
11629,62.06666667,-7.26666667
11629,62.06361111,-7.27722222
11630,64.81444444,-147.8627778
11630,64.815,-147.8563889
11631,18.30888889,-65.66194444
11631,18.30888889,-65.66194444
11631,18.30888889,-65.66166667
11632,57.51666667,-135.2166667
11633,26.58333333,-99.13333333
11634,37.76166667,-90.42833333
11634,37.76111111,-90.42861111
11635,58.10083333,6.62638889
11635,58.09944444,6.62611111
11636,37.01444444,-7.97083333
11636,37.01527778,-7.97222222
11636,37.01444444,-7.96583333
11637,46.91555556,-96.81472222
11637,46.91555556,-96.81472222
11637,46.92055556,-96.81583333
11638,36.77666667,-119.7172222
11638,36.77611111,-119.7172222
11638,36.77611111,-119.7180556
11638,36.77638889,-119.7186111
11638,36.77666667,-119.7188889
11639,60.89611111,-147.4466667
11640,-16.05,-145.65
11640,-16.05472222,-145.6580556
11641,34.99138889,-78.88027778
11641,34.99111111,-78.88027778
11642,35.13194444,-78.935
11642,35.13194444,-78.93611111
11643,64.83694444,-147.6144444
11643,64.8375,-147.6144444
11644,-11.59083333,27.52916667
11644,-11.59138889,27.53083333
11644,-11.59111111,27.53111111
11644,-11.59277778,27.52777778
11644,-11.59138889,27.53083333
11645,41.39305556,-110.4055556
11645,41.39333333,-110.4061111
11645,41.39333333,-110.4058333
11646,48.5375,-123.0083333
11647,59.89472222,10.61888889
11648,48.31277778,-114.2511111
11648,48.31055556,-114.2561111
11649,36.7325,-119.8188889
11649,36.73222222,-119.8202778
11650,44.82722222,-93.45722222
11650,44.8275,-93.45861111
11651,41.80027778,12.23888889
11651,41.80444444,12.25083333
11652,38.68333333,-104.7666667
11652,38.67833333,-104.7566667
11652,38.67972222,-104.7608333
11653,61.45916667,5.8475
11654,14.58972222,-61.00611111
11654,14.58972222,-61.00611111
11654,14.59222222,-60.99638889
11654,14.59083333,-61.00444444
11655,47.66722222,9.5125
11655,47.66722222,9.5125
11655,47.67138889,9.51138889
11656,39.41444444,-77.3775
11656,39.4175,-77.37444444
11657,34.35222222,-98.98472222
11657,34.35222222,-98.98388889
11658,-3.30555556,17.38333333
11658,-3.31138889,17.38166667
11659,41.01583333,-83.66638889
11659,41.01194444,-83.66861111
11660,40.35027778,71.73361111
11660,40.35027778,71.73361111
11660,40.35833333,71.74472222
11661,-3.855,-32.42333333
11662,42.23555556,-89.56916667
11662,42.24611111,-89.58194444
11663,41.45,-96.51666667
11663,41.44972222,-96.52111111
11664,41.13333333,-104.8672222
11665,33.92888889,-4.9775
11665,33.92722222,-4.97777778
11666,51.68222222,-1.78805556
11666,51.68222222,-1.79
11666,51.68361111,-1.79
11667,46.28444444,-96.15666667
11668,39.82611111,-84.04833333
11669,38.1825,-84.90472222
11669,38.18194444,-84.90611111
11669,38.18166667,-84.90666667
11670,22.675,-12.73194444
11670,22.67222222,-12.73055556
11670,22.67194444,-12.72805556
11671,-13.84861111,-171.7408333
11671,-13.84916667,-171.7397222
11673,31.58888889,-110.3430556
11673,31.58833333,-110.3444444
11674,55.77777778,-131.5375
11675,41.25138889,-72.03166667
11676,-4.38472222,15.445
11676,-4.38555556,15.44472222
11676,-4.38722222,15.44222222
11677,38.95833333,-112.3625
11677,38.95833333,-112.3625
11677,38.95805556,-112.3630556
11678,-6.6275,147.8638889
11678,-6.62138889,147.8536111
11678,-6.6225,147.8541667
11679,-18.17833333,125.5541667
11679,-18.18194444,125.5586111
11680,25.11083333,56.32416667
11680,25.11222222,56.32416667
11681,48.77944444,8.08055556
11681,48.77944444,8.08055556
11682,0.51666667,25.155
11682,0.48166667,25.33805556
11683,36.13972222,136.2266667
11683,36.14277778,136.2238889
11684,41.37777778,-79.86027778
11684,41.3775,-79.86055556
11685,37.22861111,140.4291667
11685,37.2275,140.4280556
11686,28.22805556,-82.15583333
11686,28.22805556,-82.15611111
11687,27.96194444,-80.55972222
11687,27.96083333,-80.55833333
11688,30.78,-85.59805556
11689,29.4675,-81.20638889
11689,29.46583333,-81.20861111
11689,29.46583333,-81.20861111
11690,29.35416667,-82.47277778
11690,29.35583333,-82.47166667
11690,29.35583333,-82.47194444
11690,29.35555556,-82.47194444
11691,1.58888889,-75.55888889
11691,1.58888889,-75.56444444
11691,1.58916667,-75.56416667
11692,-6.8,-43.03333333
11693,43.77166667,-88.48444444
11693,43.77111111,-88.48833333
11694,54.77222222,9.38333333
11694,54.77166667,9.37833333
11694,54.78027778,9.3725
11695,35.13777778,-111.6716667
11695,35.14027778,-111.6691667
11696,60.51666667,-148
11697,26.07416667,-80.15166667
11697,26.07222222,-80.15305556
11697,26.0725,-80.15277778
11697,26.07166667,-80.14972222
11698,-27.66972222,-48.55055556
11698,-27.67055556,-48.54722222
11698,-27.67055556,-48.54722222
11699,34.18888889,-79.72444444
11699,34.18527778,-79.72388889
11700,43.81027778,11.19777778
11700,43.81,11.20222222
11701,-40.095,147.9966667
11701,-40.09138889,147.9927778
11702,62.45416667,-157.9866667
11702,62.45277778,-157.9891667
11703,40.77916667,-73.83277778
11704,39.36972222,-94.9125
11704,39.36833333,-94.91472222
11705,39.45527778,-31.13138889
11705,39.45527778,-31.13166667
11705,39.45555556,-31.13138889
11706,39.50055556,-118.7477778
11706,39.49916667,-118.7488889
11707,-26.21277778,-58.235
11707,-26.21277778,-58.22805556
11708,65.9275,-149.8375
11708,65.92694444,-149.84
11709,41.65777778,-70.52222222
11709,41.65916667,-70.52277778
11710,-5.87833333,29.24527778
11710,-5.87555556,29.24944444
11711,36.74111111,-108.2291667
11711,36.74138889,-108.23
11712,52.13611111,7.68555556
11712,52.13472222,7.68472222
11712,52.13472222,7.68472222
11712,52.13472222,7.685
11713,40.65888889,-91.3275
11713,40.65916667,-91.32777778
11714,26.58694444,-81.86222222
11714,26.58666667,-81.86333333
11715,8.6175,-13.19694444
11715,8.61666667,-13.19555556
11715,8.61638889,-13.19555556
11716,32.69055556,-16.775
11716,32.69055556,-16.775
11716,32.69777778,-16.77444444
11717,43.75861111,4.41666667
11717,43.7575,4.41638889
11717,43.7575,4.41638889
11718,39.22361111,125.67
11718,39.22527778,125.6730556
11719,40.44888889,-105.0102778
11719,40.45194444,-105.0113889
11720,58.25,-134.9
11721,42.96666667,-83.74166667
11721,42.96555556,-83.74361111
11721,42.96555556,-83.74472222
11723,39.47444444,-123.7944444
11723,39.47444444,-123.7955556
11724,25.93472222,119.6636111
11725,42.5525,-94.18972222
11725,42.55111111,-94.19194444
11726,38.9525,-95.6625
11726,38.95083333,-95.66361111
11726,38.95083333,-95.66361111
11727,41.42666667,15.53944444
11728,40.84361111,-72.63222222
11728,40.84361111,-72.63222222
11728,40.84361111,-72.63166667
11730,-3.77666667,-38.53444444
11730,-3.77638889,-38.5325
11731,26.55527778,-78.7
11731,26.55666667,-78.69944444
11731,26.55861111,-78.69555556
11732,27.49305556,-80.36777778
11732,27.4975,-80.37277778
11732,27.4975,-80.37277778
11733,30.06916667,-83.57861111
11733,30.06916667,-83.58055556
11734,55.60611111,-131.4833333
11735,33.23972222,-119.4580556
11735,33.23972222,-119.4583333
11736,57.80555556,-152.3805556
11737,58.235,-155.1036111
11738,58.31333333,-134.1041667
11739,58.35277778,-133.9913889
11740,58.13416667,-133.7294444
11740,58.13472222,-133.7277778
11740,58.13444444,-133.7294444
11741,61.17111111,-150.1605556
11741,61.16833333,-150.1605556
11742,38.23444444,-84.43472222
11743,58.09861111,-134.76
11744,58.21472222,-136.1563889
11745,38.665,-88.45305556
11747,55.56222222,-132.6305556
11748,55.56666667,-131.0563889
11749,55.83444444,-131.4847222
11750,59.14666667,-138.5636111
11751,55.24361111,-132.5733333
11754,48.28388889,-115.4902778
11755,53.81444444,-167.1194444
11756,53.36666667,-167.8833333
11757,55.21027778,-132.1319444
11758,55.92638889,-133.2527778
11760,50.03194444,8.52777778
11760,50.03194444,8.52777778
11760,50.03333333,8.57055556
11761,-20.55194444,-47.4375
11761,-20.59222222,-47.38305556
11762,48.52638889,-123.0238889
11762,48.52194444,-123.0244444
11763,50.03027778,8.58805556
11763,50.03027778,8.58805556
11764,40.72944444,-73.415
11764,40.72888889,-73.41333333
11765,44.19527778,12.06861111
11765,44.19472222,12.07
11766,43.64722222,-94.42361111
11766,43.64388889,-94.41555556
11767,61.58194444,5.01444444
11767,61.58277778,5.01861111
11768,57.85,-134.9833333
11769,38.91722222,-78.25388889
11769,38.9175,-78.25333333
11770,16.91666667,-89.88333333
11771,43.06138889,74.4775
11771,43.06138889,74.4775
11772,-21.16,27.4825
11772,-21.15972222,27.47444444
11772,-21.15916667,27.46861111
11773,43.99027778,-70.94638889
11773,43.99111111,-70.94777778
11774,41.50055556,9.09777778
11774,41.50055556,9.09777778
11775,43.57888889,-96.74083333
11775,43.58194444,-96.74194444
11776,34.65,-98.40166667
11776,34.64972222,-98.40222222
11777,37.79722222,-94.76944444
11777,37.79833333,-94.76944444
11778,35.33666667,-94.3675
11779,46.77083333,-56.16666667
11779,46.76305556,-56.17416667
11779,46.7625,-56.17555556
11779,46.7625,-56.17555556
11780,30.915,-102.9125
11780,30.91527778,-102.9127778
11781,34.79611111,138.1894444
11782,40.58722222,-105.0402778
11783,-50.28027778,-72.05333333
11783,-50.28027778,-72.05305556
11784,39.785,-104.5430556
11784,39.78527778,-104.5430556
11784,39.78416667,-104.5375
11785,37.90666667,-85.97305556
11785,37.90722222,-85.97166667
11786,61.86666667,-162.0666667
11786,61.86833333,-162.0680556
11787,-25.03805556,46.95555556
11787,-25.03805556,46.95555556
11788,-20.05416667,30.86055556
11788,-20.05416667,30.86055556
11788,-20.05416667,30.86055556
11788,-20.05611111,30.85888889
11788,-20.06222222,30.86166667
11789,32.8175,-97.35861111
11789,32.81972222,-97.3625
11789,32.81944444,-97.36166667
11789,32.81972222,-97.3625
11790,33.77916667,-84.52138889
11791,28.44805556,-13.86194444
11791,28.44805556,-13.86194444
11791,28.45277778,-13.86388889
11792,32.66333333,128.8319444
11792,32.66638889,128.8327778
11793,33.58222222,130.4533333
11793,33.58583333,130.4505556
11793,33.58444444,130.4516667
11794,33.86666667,-117.975
11794,33.87194444,-117.9797222
11795,-8.52388889,179.1969444
11796,-14.31138889,-178.0661111
11796,-14.31166667,-178.0663889
11796,-14.31166667,-178.0663889
11797,61.11638889,-155.3113889
11798,2.68333333,44.78333333
11798,2.67083333,44.79305556
11799,45.92027778,63.34222222
11799,45.92027778,63.34222222
11800,30.58583333,-100.6486111
11800,30.58555556,-100.6486111
11801,33.35416667,-117.2508333
11802,0.05972222,40.31583333
11803,33.96972222,-112.7963889
11803,33.97055556,-112.7952778
11803,33.97055556,-112.795
11804,46.795,-119.0802778
11804,46.79472222,-119.0791667
11804,46.79416667,-119.08
11805,32.82583333,-91.18777778
11806,-27.64055556,152.7119444
11810,48.15333333,-104.5038889
11810,48.15333333,-104.5041667
11810,48.15361111,-104.5041667
11811,45.24722222,-122.77
11812,39.94388889,-120.9469444
11812,39.94388889,-120.9452778
11813,62.01694444,-158.15
11813,62.07194444,-158.2041667
11814,45.87861111,-111.5691667
11815,43.83388889,-111.805
11816,-0.54388889,-78.37
11817,-12.16083333,-76.99888889
11818,35.72833333,-118.4197222
11819,65.28333333,-153
11820,54.91666667,-132.9166667
11821,56.08333333,-131.9666667
11822,70.00388889,-153.0775
11823,40.97833333,-85.18805556
11823,40.97833333,-85.18805556
11823,40.97833333,-85.18805556
11823,40.97833333,-85.19527778
11824,32.76888889,-97.44111111
11824,32.76888889,-97.44111111
11824,32.76916667,-97.44166667
11825,62.50972222,-153.8894444
11825,62.50666667,-153.8936111
11825,62.50916667,-153.8902778
11826,32.56527778,-97.30805556
11827,26.19694444,-80.17083333
11827,26.19722222,-80.17083333
11828,70.17305556,-146.8555556
11828,70.17277778,-146.8361111
11829,-14.80527778,36.52694444
11830,40.27333333,-86.56222222
11830,40.27333333,-86.56222222
11831,43.23472222,-93.62416667
11832,17.91666667,19.11666667
11832,17.9175,19.11138889
11833,66.58111111,-145.2083333
11833,66.57138889,-145.2505556
11833,66.5725,-145.2463889
11834,36.00361111,-94.17
11834,36.005,-94.17027778
11834,36.005,-94.17
11835,51.51944444,-2.57611111
11835,51.51888889,-2.58916667
11835,51.51944444,-2.59027778
11835,51.51944444,-2.59083333
11836,34.68861111,-85.29055556
11836,34.68861111,-85.29027778
11837,33.63111111,-85.15194444
11837,33.63166667,-85.15222222
11838,33.31166667,-84.76972222
11839,14.59666667,-88.59388889
11840,33.97361111,-86.08722222
11840,33.97277778,-86.08916667
11841,33.87694444,10.10333333
11841,33.87694444,10.10333333
11842,39.16833333,-77.16611111
11843,38.4,140.3833333
11843,38.41194444,140.3713889
11844,64.73638889,-156.9316667
11844,64.73611111,-156.9375
11845,63.76666667,-171.7375
11845,63.76666667,-171.7327778
11846,-0.69444444,73.15555556
11846,-0.69333333,73.15555556
11847,20.08111111,-75.15805556
11848,16.24861111,-0.00138889
11848,16.24861111,-0.00527778
11849,-7.87333333,147.1375
11849,-7.87277778,147.1377778
11849,-7.87666667,147.1436111
11850,44.45388889,6.03694444
11850,44.45361111,6.03666667
11850,44.45361111,6.03666667
11851,26.10416667,91.5875
11851,26.10777778,91.58555556
11851,26.10777778,91.58583333
11852,22.17083333,94.13444444
11852,22.175,94.13416667
11853,24.74666667,84.94583333
11853,24.74416667,84.95055556
11854,52.12722222,0.95638889
11854,52.12694444,0.95527778
11855,61.395,-149.8416667
11856,38.34722222,-98.86416667
11856,38.34416667,-98.85916667
11857,-24.65416667,25.94166667
11857,-24.55527778,25.91833333
11857,-24.55527778,25.91833333
11857,-24.55305556,25.92277778
11858,40.93861111,-90.42888889
11858,40.93805556,-90.43111111
11859,68.47916667,-149.49
11859,68.47972222,-149.49
11860,15.87138889,-61.26472222
11860,15.86861111,-61.27222222
11860,15.86888889,-61.27
11861,7.8,-12.36666667
11861,7.8125,-12.37805556
11862,42.18444444,-73.40416667
11862,42.18416667,-73.40333333
11863,14.92638889,35.88888889
11863,14.92416667,35.87694444
11864,2.28333333,-74.95
11865,44.35138889,-105.525
11865,44.34888889,-105.5394444
11866,49.43611111,-2.60277778
11866,49.435,-2.60194444
11866,49.43472222,-2.60194444
11866,49.435,-2.60277778
11867,37.92861111,-100.7297222
11867,37.92861111,-100.7297222
11867,37.9275,-100.7244444
11868,19.2925,-81.35805556
11868,19.29277778,-81.35777778
11869,35.95194444,-112.1475
11869,35.95222222,-112.1469444
11870,36.19138889,-82.81666667
11871,34.75833333,-82.37666667
11871,34.75833333,-82.37638889
11871,34.75833333,-82.37638889
11872,5.90222222,43.62833333
11872,5.93472222,43.57805556
11873,59.74694444,-158.8747222
11874,20.52388889,-103.3125
11874,20.52166667,-103.3111111
11874,20.52166667,-103.3111111
11874,20.52194444,-103.3111111
11875,42.54972222,-72.01638889
11875,42.55,-72.01611111
11876,54.3775,18.46611111
11876,54.3775,18.46611111
11876,54.37194444,18.47194444
11876,54.37611111,18.47194444
11877,12.51444444,37.44555556
11877,12.52,37.43416667
11878,21.44388889,-71.1425
11878,21.44388889,-71.1425
11878,21.44444444,-71.14222222
11879,47.13888889,-104.8069444
11879,47.13861111,-104.8072222
11880,43.96861111,-84.47388889
11880,43.97055556,-84.475
11881,59.91,150.7166667
11881,59.91,150.7166667
11881,59.91083333,150.7202778
11881,59.91111111,150.7205556
11881,59.91111111,150.725
11881,59.91111111,150.725
11881,59.91111111,150.725
11881,59.91111111,150.725
11882,-22.25972222,166.4708333
11882,-22.25833333,166.4727778
11882,-22.25777778,166.4727778
11883,38.68916667,-75.35888889
11883,38.68916667,-75.35888889
11883,38.6875,-75.35944444
11884,47.62,-117.5327778
11884,47.61916667,-117.5352778
11885,62.97555556,-156.5133333
11886,-28.28111111,-54.16805556
11886,-28.28111111,-54.16805556
11886,-28.28166667,-54.16916667
11887,60.20305556,11.08527778
11888,6.49861111,-58.25416667
11888,6.49861111,-58.25416667
11888,6.49861111,-58.25416667
11889,21.8375,-82.78
11889,21.83472222,-82.78388889
11889,21.83805556,-82.77972222
11889,21.83472222,-82.76722222
11890,6.10555556,125.2338889
11890,6.10555556,125.235
11891,-28.79166667,114.7
11891,-28.79611111,114.7075
11892,67.13444444,20.81666667
11892,67.1325,20.81472222
11893,44.51333333,-108.0777778
11893,44.51694444,-108.0827778
11893,44.51805556,-108.0830556
11894,39.58305556,-85.80472222
11894,39.58305556,-85.80472222
11895,47.505,-111.1872222
11895,47.50472222,-111.1872222
11896,59.05,-160.2833333
11897,-34.25083333,146.0658333
11897,-34.25083333,146.0672222
11898,47.95194444,-97.17861111
11898,47.94722222,-97.17388889
11899,43.34444444,-73.60916667
11899,43.34111111,-73.61027778
11900,-29.76055556,153.0286111
11900,-29.75944444,153.03
11901,6.36111111,-58.65416667
11901,6.36,-58.65444444
11901,6.36027778,-58.65416667
11902,48.88305556,-1.56416667
11902,48.88222222,-1.56555556
11903,-19.6,18.13333333
11903,-19.6,18.13333333
11903,-19.60222222,18.12583333
11903,-19.60222222,18.1225
11904,33.31194444,-79.31805556
11904,33.31138889,-79.32027778
11905,32.38666667,-94.71527778
11905,32.38388889,-94.71138889
11906,6.10138889,-5.9875
11906,6.10361111,-5.98694444
11907,23.5625,-75.87805556
11907,23.5625,-75.8775
11908,48.21277778,-106.6155556
11908,48.2125,-106.6147222
11909,32.38222222,3.80055556
11909,32.38361111,3.79472222
11910,25.28388889,-76.33083333
11910,25.28388889,-76.33083333
11910,25.28472222,-76.33111111
11911,25.73805556,-77.84027778
11911,25.73805556,-77.84027778
11911,25.73833333,-77.84
11911,25.73833333,-77.84027778
11912,25.14694444,10.14472222
11912,25.13583333,10.14666667
11913,-33.00416667,-58.61222222
11913,-33.00555556,-58.61277778
11914,36.15,-5.34722222
11914,36.15111111,-5.34972222
11915,-22.80888889,-43.24361111
11915,-22.80888889,-43.24361111
11916,35.91916667,74.33583333
11916,35.91888889,74.33361111
11917,-38.65972222,177.9722222
11917,-38.66388889,177.9769444
11918,16.86666667,42.58333333
11919,16.445,-85.90583333
11919,16.44527778,-85.90666667
11919,16.44555556,-85.90666667
11920,-10.78638889,-65.28472222
11921,39.11861111,-108.5138889
11921,39.1225,-108.5266667
11922,-6.07916667,145.3977778
11922,-6.08166667,145.3919444
11923,-23.18333333,150.9416667
11924,62.15527778,-145.4522222
11924,62.155,-145.4544444
11926,81.60055556,-16.66722222
11927,83.06666667,-31.25
11928,55.87166667,-4.43194444
11928,55.87194444,-4.43305556
11929,39.37027778,-101.6994444
11929,39.37055556,-101.6988889
11930,8.65138889,-83.18083333
11930,8.65388889,-83.18055556
11930,8.65388889,-83.18194444
11931,33.48444444,-90.985
11931,33.48277778,-90.98555556
11931,33.48277778,-90.98555556
11932,-29.67666667,151.6908333
11932,-29.675,151.6894444
11933,6.77861111,47.45277778
11933,6.78111111,47.45472222
11933,6.78138889,47.45555556
11934,-22.88888889,138.8241667
11935,29.02666667,-10.05027778
11935,29.02638889,-10.05055556
11936,51.8925,-2.16333333
11936,51.89416667,-2.16722222
11937,62.11861111,-145.55
11938,45.01444444,-84.69944444
11938,45.01305556,-84.70333333
11939,29.2675,-94.86027778
11939,29.26527778,-94.86055556
11940,-23.83333333,151.2541667
11940,-23.86972222,151.2227778
11941,64.54416667,-163.0375
11941,64.55055556,-163.0072222
11942,37.03166667,-85.95361111
11943,3.235,19.76861111
11943,3.23527778,19.77138889
11944,3.63333333,-71.16666667
11945,37.55861111,126.79
11945,37.55861111,126.7905556
11946,65.40555556,-161.2775
11946,65.40222222,-161.2813889
11947,34.84777778,-82.35027778
11947,34.84805556,-82.35
11948,53.60166667,24.055
11948,53.60194444,24.05388889
11949,45.36277778,5.32972222
11949,45.36305556,5.32944444
11950,12.00416667,-61.78805556
11950,12.00416667,-61.78611111
11951,-38.99722222,-67.61
11951,-39,-67.62055556
11952,59.1125,-161.5805556
11952,59.1175,-161.5775
11952,59.11777778,-161.5736111
11953,29.68972222,-82.27583333
11953,29.69,-82.27166667
11954,44.41305556,8.83777778
11954,44.41333333,8.8375
11955,7.01388889,39.98055556
11956,64.18194444,-51.725
11956,64.19222222,-51.6825
11956,64.19083333,-51.67805556
11957,15.37777778,73.83055556
11957,15.38166667,73.83361111
11957,15.38083333,73.83277778
11957,15.38083333,73.82694444
11957,15.38083333,73.83277778
11958,56.23,43.78416667
11958,56.22944444,43.78222222
11958,56.22944444,43.78222222
11959,42.41361111,-124.4230556
11959,42.41527778,-124.425
11960,-1.67,29.235
11960,-1.67083333,29.23833333
11961,41.32888889,-72.04638889
11961,41.33,-72.04527778
11962,-28.52444444,150.3194444
11962,-28.52138889,150.3202778
11963,26.73972222,83.45222222
11963,26.74083333,83.45
11964,8.15555556,35.53805556
11964,8.16,35.55194444
11964,8.16111111,35.55277778
11965,-33.43333333,151.35
11966,57.66277778,12.27972222
11966,57.66277778,12.27972222
11967,9.33611111,13.37555556
11967,9.33611111,13.37
11967,9.33583333,13.37
11967,9.33583333,13.36944444
11967,9.33583333,13.37
11968,-12.28166667,136.8216667
11968,-12.26944444,136.8183333
11969,43.15222222,25.71305556
11969,43.15138889,25.71277778
11969,43.15166667,25.71194444
11970,2.58333333,-77.9
11971,32.69833333,-97.04666667
11971,32.69888889,-97.04694444
11972,-0.43472222,-90.28277778
11973,30.40611111,-89.07027778
11973,30.40722222,-89.07
11974,47.21444444,-93.51111111
11974,47.20916667,-93.51
11974,47.21027778,-93.51
11975,40.73666667,-82.75722222
11975,40.73611111,-82.75277778
11976,8.33333333,-73.69722222
11976,8.33222222,-73.69111111
11976,8.32833333,-73.69194444
11976,8.32833333,-73.69194444
11977,44.48805556,-88.13055556
11977,44.48472222,-88.12972222
11977,44.48472222,-88.12972222
11978,34.25138889,-82.15833333
11978,34.24861111,-82.15916667
11979,47.08333333,-122.5791667
11979,47.07916667,-122.5808333
11980,40.96722222,-98.30666667
11980,40.9675,-98.30972222
11981,-33.9675,22.42111111
11981,-34.00555556,22.37888889
11981,-34.00555556,22.37861111
11981,-34.00555556,22.37777778
11982,31.06472222,-97.8275
11982,31.06722222,-97.82888889
11983,41.90916667,2.76333333
11984,-11.74166667,-49.13333333
11984,-11.73972222,-49.13222222
11985,53.12027778,6.57555556
11985,53.11972222,6.57944444
11985,53.11888889,6.57722222
11986,42.88111111,-85.52416667
11986,42.88111111,-85.52416667
11986,42.88083333,-85.52277778
11987,42.76194444,11.07055556
11987,42.76027778,11.07166667
11987,42.76083333,11.07055556
11988,-23.43194444,-46.46944444
11988,-23.43222222,-46.46944444
11988,-23.43222222,-46.46944444
11989,39.06666667,-28
11990,37.18861111,-3.77694444
11990,37.18861111,-3.77722222
11991,46.99333333,15.44
11991,46.99111111,15.43972222
11991,46.99111111,15.43972222
11991,46.99305556,15.43916667
11992,35.33972222,-77.96
11992,35.33944444,-77.96055556
11993,57.77583333,11.87305556
11994,41.52722222,-85.79222222
11994,41.52722222,-85.79222222
11994,41.52638889,-85.79416667
11995,36.09194444,-79.94277778
11995,36.10138889,-79.94111111
11996,34.89888889,-82.21388889
11996,34.89888889,-82.21388889
11996,34.89555556,-82.21888889
11997,58.4275,-135.705
11997,58.42527778,-135.7075
11999,32.8275,-97.04527778
12000,13.935,-90.83666667
12000,13.93611111,-90.83583333
12001,3.41666667,101.8
12002,-13.97222222,136.4533333
12002,-13.975,136.46
12002,-13.97333333,136.4608333
12003,47.48555556,-111.3669444
12003,47.48277778,-111.3705556
12004,2.6,102.9166667
12005,-43.91083333,170.1288889
12006,0.63388889,122.8461111
12006,0.63694444,122.8502778
12007,33.45027778,-88.59138889
12007,33.44833333,-88.59138889
12008,30.67888889,-97.67944444
12009,49.31361111,17.57722222
12009,49.31361111,17.57722222
12009,49.31361111,17.57722222
12010,14.58194444,-90.5275
12010,14.58333333,-90.5275
12010,14.58333333,-90.5275
12011,28.03333333,-114.0666667
12011,28.02611111,-114.0238889
12012,38.53388889,-106.9388889
12012,38.53388889,-106.9330556
12012,38.53444444,-106.9316667
12013,16.3575,-3.60972222
12013,16.35833333,-3.60444444
12014,-30.96111111,150.25
12014,-30.96111111,150.2505556
12015,10.57333333,-62.31277778
12015,10.57416667,-62.31277778
12016,13.48388889,144.7972222
12016,13.48388889,144.7972222
12017,15.00583333,-86.04722222
12017,15.0075,-86.05055556
12018,35.51111111,-108.7866667
12018,35.51111111,-108.7894444
12019,9.02527778,-69.75
12019,9.02694444,-69.75527778
12019,9.02694444,-69.75555556
12020,-10.31083333,150.3386111
12020,-10.31027778,150.3341667
12021,40.64805556,-86.15222222
12021,40.64805556,-86.15222222
12022,51.92361111,8.3075
12022,51.92277778,8.30638889
12023,47.12194444,51.82
12024,36.68027778,-101.5077778
12024,36.685,-101.5077778
12025,-16.26666667,-53.76666667
12025,-16.29333333,-53.76944444
12026,46.23805556,6.10888889
12027,38.15611111,-78.16527778
12027,38.15611111,-78.16583333
12028,34.27305556,-83.82916667
12028,34.2725,-83.83027778
12029,43.03166667,-78.16972222
12030,-18.85027778,-41.93333333
12030,-18.89527778,-41.98222222
12031,33.06777778,-96.06527778
12032,38.85083333,-94.55833333
12033,60.59388889,16.95472222
12033,60.59305556,16.95138889
12034,25.23055556,62.33888889
12034,25.23333333,62.32944444
12035,-19.43638889,29.86194444
12035,-19.43638889,29.86194444
12035,-19.43694444,29.86138889
12038,26.29388889,78.23
12038,26.295,78.22777778
12039,33.495,-90.08888889
12039,33.49444444,-90.08472222
12039,33.49611111,-90.09083333
12039,33.49416667,-90.08472222
12040,46.21944444,-97.64416667
12040,46.21861111,-97.64333333
12040,46.21833333,-97.64333333
12041,39.50833333,-107.3113889
12041,39.50611111,-107.3091667
12042,54.91527778,8.34305556
12042,54.91333333,8.34055556
12042,54.91166667,8.3425
12044,53.29444444,-8.95
12045,15.96611111,48.78833333
12046,52.35,0.5
12047,-45.58888889,-72.09861111
12047,-45.59416667,-72.10611111
12048,10.35833333,15.2375
12048,10.35638889,15.23777778
12049,-10.83,-65.36166667
12049,-10.82194444,-65.34583333
12050,40.4675,50.04666667
12051,-2.15805556,-79.88416667
12051,-2.1575,-79.88361111
12051,-2.15777778,-79.88388889
12052,27.95555556,-110.9305556
12052,27.96888889,-110.9252778
12052,27.96944444,-110.9236111
12053,-16.63833333,-49.21083333
12053,-16.63194444,-49.22111111
12054,33.42361111,-112.3741667
12054,33.42361111,-112.3744444
12054,33.42388889,-112.3747222
12054,33.42333333,-112.3752778
12054,33.42388889,-112.3747222
12054,33.42333333,-112.3752778
12055,41.61805556,-87.41555556
12055,41.61638889,-87.41277778
12055,41.61722222,-87.41444444
12056,-8.1,156.8666667
12056,-8.09972222,156.8636111
12056,-8.09972222,156.8636111
